id_cliente,tipo_cliente,localidad,id_plan,fecha_alta,fecha_baja,motivo_baja,canal_alta,email,telefono
C5344,Residencial,Pinamar,P03,2024-11-08,2025-03-26,Precio,Sucursal,cliente4343@hotmail.com,2254424363
C5345,Residencial,General Madariaga,P03,2024-11-16,,,Sucursal,cliente4344@gmail.com,2254443448
C5346,Residencial,Valeria del Mar,P05,2024-11-12,2025-03-10,Fin de temporada,Sucursal,cliente4345@gmail.com,+54 2254 490525
C5347,Residencial,Valeria del Mar,P02,2024-11-15,,,Referido,,+54 2254 455382
C5348,Residencial,PINAMAR,P03,2024-11-15,,,Referido,cliente4347@hotmail.com,02254-486125
C5349,Residencial,Ostende,P01,2024-11-20,,,Web,cliente4348@hotmail.com,02254-412082
C5350,Residencial,valeria del mar,P02,2024-11-15,,,Web,cliente4349@hotmail.com,2254479047
C5351,Residencial,Pinamar,P01,2024-11-18,,,Telefónico,cliente4350@hotmail.com,+54 2254 469312
C5352,Residencial,Pinamar,P04,2024-11-20,,,Web,cliente4351@telpin.com.ar,
C5353,Comercial,Pinamar,P06,2024-11-09,,,Sucursal,cliente4352@gmail.com,+54 2254 471773
C5354,Residencial,Pinamar,P01,2024-11-06,,,Web,cliente4353@hotmail.com,2254488720
C5355,Residencial,Pinamar,P02,2024-11-16,,,Telefónico,cliente4354@yahoo.com.ar,
C5356,Residencial,Pinamar,P01,2024-11-20,,,Web,,02254-421042
C5357,Residencial,Pinamar,P01,2024-11-04,2025-07-29,Se muda,Vendedor,cliente4356@yahoo.com.ar,02254-456567
C5358,Residencial,ostende,P04,2024-11-21,,,Web,cliente4357@hotmail.com,+54 2254 400073
C5359,residencial,Pinamar,P02,2024-11-18,,,Sucursal,cliente4358@gmail.com,2254481331
C5360,Residencial,pinamar,P04,2024-11-24,,,Telefónico,cliente4359@gmail.com,2254446225
C5361,Residencial,Cariló,P03,2024-11-01,2025-03-21,Fin de temporada,Web,cliente4360@telpin.com.ar,02254-462603
C5362,Residencial,Pinamar,P01,2024-11-09,,,Referido,cliente4361@gmail.com,02254-451782
C5363,residencial,valeria del mar,P02,2024-11-05,2025-08-05,Fin de temporada,Sucursal,cliente4362@gmail.com,2254427807
C5364,Comercial,Valeria del Mar,P06,2024-11-16,,,Sucursal,cliente4363@hotmail.com,02254-456587
C5365,Residencial,General Madariaga,P03,2024-11-10,,,Vendedor,cliente4364@telpin.com.ar,
C5366,Residencial,Pinamar,P01,2024-11-13,,,Vendedor,cliente4365@gmail.com,+54 2254 416001
C5367,Residencial,Valeria del Mar,P03,2024-11-14,2025-05-15,Precio,Telefónico,cliente4366@gmail.com,02254-412532
C5368,Residencial,Valeria del Mar,P03,2024-11-18,,,Sucursal,cliente4367@yahoo.com.ar,+54 2254 406075
C5369,Residencial,Pinamar,P02,2024-11-04,,,Sucursal,cliente4368@yahoo.com.ar,2254413952
C5370,Residencial,Pinamar,P02,2024-11-25,,,Sucursal,cliente4369@gmail.com,2254403535
C5371,Comercial,Valeria del Mar,P06,2024-11-03,,,Telefónico,cliente4370@yahoo.com.ar,2254499908
C5372,Residencial,VALERIA DEL MAR,P01,2024-11-05,,,Vendedor,cliente4371@gmail.com,02254-452547
C5373,Residencial,Pinamar,P02,2024-11-22,,,Sucursal,,02254-469374
C5374,Comercial,Valeria del Mar,P05,2024-12-10,,,Telefónico,cliente4373@yahoo.com.ar,+54 2254 415403
C5375,Residencial,Pinamar,P01,2024-12-06,,,Referido,cliente4374@telpin.com.ar,+54 2254 466585
C5376,Residencial,Mar de Ostende,P01,2024-12-22,,,Referido,cliente4375@gmail.com,+54 2254 444389
C5377,Residencial,Valeria del Mar,P01,2024-12-21,,,Sucursal,cliente4376@gmail.com,+54 2254 449759
C5378,Residencial,Ostende,P02,2024-12-24,2025-01-21,Disconformidad con el servicio,Telefónico,cliente4377@hotmail.com,
C5379,Residencial,OSTENDE,P03,2024-12-02,2025-11-27,Se muda,Web,cliente4378@hotmail.com,+54 2254 441356
C5380,Residencial,Pinamar,P02,2024-12-01,,,Sucursal,,2254481954
C5381,Residencial,Cariló,P02,2024-12-22,,,Sucursal,cliente4380@gmail.com,02254-410570
C5382,Residencial,Ostende,P02,2024-12-08,2025-06-28,Se muda,Telefónico,cliente4381@telpin.com.ar,2254413390
C5383,RESIDENCIAL,Pinamar,P02,2024-12-14,,,Sucursal,cliente4382@gmail.com,02254-441623
C5384,Residencial,Pinamar,P03,2024-12-22,,,Referido,cliente4383@telpin.com.ar,02254-464820
C5385,Residencial,Pinamar,P03,2024-12-09,,,Referido,cliente4384@gmail.com,02254-477734
C5386,residencial,Ostende,P01,2024-12-22,,,Sucursal,cliente4385@hotmail.com,02254-456578
C5387,Residencial,Pinamar,P04,2024-12-20,,,Sucursal,cliente4386@gmail.com,+54 2254 498879
C5388,Residencial,Pinamar,P02,2024-12-15,2025-07-18,Falta de pago,Referido,cliente4387@hotmail.com,2254439647
C5389,Residencial,Cariló,P01,2024-12-16,,,Sucursal,cliente4388@telpin.com.ar,2254442715
C5390,Residencial,Mar de Ostende,P02,2024-12-19,,,Telefónico,cliente4389@hotmail.com,+54 2254 487694
C5391,Residencial,Pinamar,P03,2024-12-04,,,Telefónico,cliente4390@gmail.com,2254403762
C5392,Residencial,Ostende,P01,2024-12-15,,,Vendedor,cliente4391@gmail.com,02254-416671
C5393,Residencial,Pinamar,P03,2024-12-19,,,Sucursal,cliente4392@telpin.com.ar,+54 2254 404325
C5394,Residencial,MAR DE OSTENDE,P03,2024-12-14,2025-06-29,Fin de temporada,Sucursal,cliente4393@gmail.com,+54 2254 476134
C5395,Residencial,Ostende,P01,2024-12-24,,,Sucursal,cliente4394@telpin.com.ar,
C5396,Residencial,Pinamar,P01,2024-12-25,2026-04-24,Disconformidad con el servicio,Web,cliente4395@telpin.com.ar,2254405284
C5397,Residencial,General Madariaga,P02,2024-12-15,2025-02-03,Precio,Referido,cliente4396@yahoo.com.ar,2254457760
C5398,Residencial,Cariló,P03,2024-12-22,,,Web,cliente4397@gmail.com,02254-491503
C5399,Residencial,Mar de Ostende,P04,2024-12-24,,,Telefónico,cliente4398@hotmail.com,02254-460874
C5400,Residencial,Ostende,P02,2024-12-08,,,Sucursal,cliente4399@gmail.com,+54 2254 450109
C5401,Residencial,General Madariaga,P03,2024-12-19,,,Referido,cliente4400@gmail.com,2254457073
C5402,Residencial,PINAMAR,P02,2024-12-17,,,Telefónico,cliente4401@hotmail.com,
C5403,Residencial,Pinamar,P03,2024-12-13,,,Sucursal,cliente4402@gmail.com,02254-418842
C5404,Residencial,Pinamar,P04,2024-12-19,,,Vendedor,cliente4403@telpin.com.ar,2254408736
C5405,Residencial,  Pinamar ,P02,2024-12-27,,,Web,cliente4404@hotmail.com,02254-486545
C5406,Residencial,pinamar,P03,2024-12-22,,,Sucursal,cliente4405@gmail.com,+54 2254 430749
C5407,Residencial,Pinamar,P03,2024-12-05,,,Vendedor,cliente4406@gmail.com,+54 2254 427143
C5408,Residencial,Ostende,P02,2024-12-27,,,Vendedor,cliente4407@hotmail.com,02254-452130
C5409,Residencial,Pinamar,P03,2024-12-17,,,Sucursal,cliente4408@gmail.com,2254445330
C5410,Residencial,Valeria del Mar,P03,2025-01-03,,,Sucursal,cliente4409@gmail.com,2254492337
C5411,Residencial,Valeria del Mar,P02,2025-01-11,2025-10-01,Fin de temporada,Sucursal,cliente4410@yahoo.com.ar,02254-428596
C5412,Comercial,Pinamar,P06,2025-01-02,,,Vendedor,cliente4411@gmail.com,+54 2254 477517
C5413,Residencial,Pinamar,P02,2025-01-04,,,Sucursal,,+54 2254 464569
C5414,Residencial,Mar de Ostende,P03,2025-01-18,2025-03-17,Fin de temporada,Sucursal,cliente4413@gmail.com,02254-434156
C5415,Residencial,General Madariaga,P02,2025-01-13,,,Vendedor,cliente4414@gmail.com,2254401497
C5416,Residencial,General Madariaga,P02,2025-01-16,,,Telefónico,cliente4415@gmail.com,
C5417,Residencial,Valeria del Mar,P02,2025-01-24,,,Referido,cliente4416@hotmail.com,
C5418,residencial,  Pinamar ,P03,2025-01-02,,,Web,cliente4417@gmail.com,2254482134
C5419,Residencial,General Madariaga,P03,2025-01-14,,,Sucursal,cliente4418@gmail.com,
C5420,Residencial,Pinamar,P04,2025-01-03,,,Web,cliente4419@gmail.com,2254423003
C5421,Residencial,mar de ostende,P03,2025-01-24,,,Referido,cliente4420@telpin.com.ar,2254473096
C5422,residencial,Valeria del Mar,P01,2025-01-20,,,Sucursal,cliente4421@gmail.com,02254-449439
C5423,Comercial,Pinamar,P06,2025-01-08,,,Web,,2254442525
C5424,Residencial,General Madariaga,P03,2025-01-18,,,Sucursal,cliente4423@telpin.com.ar,02254-400975
C5425,Residencial,General Madariaga,P05,2025-01-08,2025-04-20,Sin motivo declarado,Vendedor,,2254462798
C5426,Residencial,Pinamar,P02,2025-01-02,,,Telefónico,cliente4425@gmail.com,+54 2254 421064
C5427,Residencial,Cariló,P02,2025-01-09,,,Sucursal,cliente4426@yahoo.com.ar,02254-413296
C5428,Residencial,Ostende,P05,2025-01-07,2025-05-19,Se muda,Telefónico,cliente4427@gmail.com,2254406622
C5429,Residencial,Ostende,P02,2025-01-25,,,Web,cliente4428@hotmail.com,2254413192
C5430,Residencial,Pinamar,P03,2025-01-05,,,Vendedor,cliente4429@yahoo.com.ar,02254-441332
C5431,Residencial,Cariló,P05,2025-01-02,,,Sucursal,cliente4430@gmail.com,2254463821
C5432,Residencial,General Madariaga,P02,2025-01-01,2025-02-03,Precio,Vendedor,cliente4431@gmail.com,
C5433,Residencial,Valeria del Mar,P05,2025-01-20,2025-09-09,Precio,Referido,cliente4432@gmail.com,02254-459825
C5434,Residencial,MAR DE OSTENDE,P05,2025-01-05,,,Sucursal,,2254499891
C5435,residencial,Pinamar,P01,2025-01-16,,,Web,cliente4434@gmail.com,2254400267
C5436,Residencial,Mar de Ostende,P01,2025-01-16,,,Sucursal,cliente4435@gmail.com,02254-407193
C5437,Comercial,Ostende,P06,2025-01-24,,,Sucursal,cliente4436@gmail.com,+54 2254 434120
C5438,Comercial,Pinamar,P06,2025-01-18,,,Telefónico,cliente4437@gmail.com,2254448586
C5439,Residencial,  Cariló ,P03,2025-01-13,,,Vendedor,cliente4438@gmail.com,02254-442456
C5440,Residencial,Valeria del Mar,P02,2025-01-17,,,Web,cliente4439@gmail.com,2254427607
C5441,Residencial,Pinamar,P04,2025-01-25,2026-01-24,Se muda,Sucursal,cliente4440@gmail.com,02254-472184
C5442,Residencial,Pinamar,P05,2025-01-08,,,Sucursal,cliente4441@gmail.com,+54 2254 469413
C5443,Residencial,Mar de Ostende,P01,2025-01-08,,,Sucursal,cliente4442@gmail.com,+54 2254 461085
C5444,Residencial,Ostende,P04,2025-01-04,2025-03-12,Precio,Telefónico,cliente4443@telpin.com.ar,+54 2254 429963
C5445,Residencial,Mar de Ostende,P02,2025-01-15,,,Referido,cliente4444@gmail.com,2254453825
C5446,Comercial,Ostende,P06,2025-01-17,2025-02-07,Falta de pago,Sucursal,cliente4445@gmail.com,2254465934
C5447,Residencial,Pinamar,P01,2025-01-05,,,Vendedor,cliente4446@telpin.com.ar,02254-405792
C5448,Residencial,ostende,P01,2025-01-16,,,Web,cliente4447@gmail.com,+54 2254 489027
C5449,Residencial,Pinamar,P02,2025-01-07,,,Web,cliente4448@yahoo.com.ar,+54 2254 439154
C5450,Residencial,Valeria del Mar,P03,2025-01-07,,,Sucursal,cliente4449@hotmail.com,
C5451,Residencial,OSTENDE,P02,2025-01-15,,,Referido,cliente4450@hotmail.com,+54 2254 411005
C5452,Residencial,Pinamar,P02,2025-01-14,,,Vendedor,,+54 2254 459008
C5453,Residencial,Ostende,P04,2025-01-16,,,Telefónico,cliente4452@hotmail.com,2254485616
C5454,Residencial,Pinamar,P04,2025-01-14,,,Vendedor,cliente4453@yahoo.com.ar,+54 2254 424818
C5455,Residencial,Ostende,P02,2025-01-02,2025-05-28,Disconformidad con el servicio,Vendedor,cliente4454@hotmail.com,2254418928
C5456,Residencial,Pinamar,P01,2025-01-08,2025-01-03,Sin motivo declarado,Vendedor,cliente4455@gmail.com,
C5457,Comercial,Pinamar,P06,2025-01-03,,,Sucursal,cliente4456@hotmail.com,
C5458,comercial,Valeria del Mar,P06,2025-01-15,,,Referido,cliente4457@hotmail.com,+54 2254 482445
C5459,Residencial,Pinamar,P02,2025-02-06,,,Sucursal,cliente4458@yahoo.com.ar,02254-448159
C5460,Residencial,PINAMAR,P05,2025-02-10,,,Sucursal,cliente4459@hotmail.com,2254421982
C5461,Residencial,cariló,P02,2025-02-15,,,Vendedor,,2254457023
C5462,Residencial,Valeria del Mar,P04,2025-02-12,,,Sucursal,cliente4461@gmail.com,02254-483511
C5463,Residencial,Valeria del Mar,P04,2025-02-21,2025-03-05,Fin de temporada,Telefónico,cliente4462@gmail.com,02254-475165
C5464,RESIDENCIAL,Pinamar,P02,2025-02-23,2025-07-06,Falta de pago,Web,cliente4463@hotmail.com,+54 2254 427343
C5465,residencial,Ostende,P01,2025-02-01,2026-07-04,Precio,Telefónico,cliente4464@gmail.com,+54 2254 440082
C5466,comercial,Pinamar,P06,2025-02-09,2026-02-06,Se muda,Web,,+54 2254 426918
C5467,Residencial,General Madariaga,P05,2025-02-03,,,Telefónico,cliente4466@hotmail.com,
C5468,Residencial,ostende,P03,2025-02-10,,,Referido,cliente4467@gmail.com,2254474983
C5469,Residencial,Ostende,P04,2025-02-26,,,Web,cliente4468@gmail.com,2254444972
C5470,residencial,  Mar de Ostende ,P02,2025-02-21,,,Telefónico,cliente4469@gmail.com,02254-455768
C5471,Residencial,Mar de Ostende,P04,2025-02-20,2025-08-17,Precio,Sucursal,cliente4470@hotmail.com,
C5472,Residencial,Pinamar,P04,2025-02-08,,,Vendedor,cliente4471@gmail.com,02254-482498
C5473,Residencial,Ostende,P03,2025-02-19,,,Web,cliente4472@gmail.com,
C5474,Residencial,Valeria del Mar,P02,2025-02-24,,,Sucursal,cliente4473@hotmail.com,02254-472510
C5475,Residencial,Pinamar,P02,2025-02-08,,,Vendedor,cliente4474@gmail.com,02254-412932
C5476,comercial,Pinamar,P06,2025-02-06,,,Sucursal,cliente4475@yahoo.com.ar,2254467633
C5477,Residencial,Pinamar,P03,2025-02-05,2025-09-06,Disconformidad con el servicio,Web,cliente4476@gmail.com,2254476870
C5478,Residencial,Valeria del Mar,P05,2025-02-21,,,Sucursal,cliente4477@gmail.com,2254479543
C5479,Residencial,Pinamar,P02,2025-02-08,,,Telefónico,cliente4478@yahoo.com.ar,
C5480,Comercial,Ostende,P06,2025-02-10,2025-05-07,Se muda,Sucursal,cliente4479@gmail.com,2254424447
C5481,Residencial,Cariló,P03,2025-02-02,2026-01-29,Se muda,Vendedor,cliente4480@gmail.com,2254466833
C5482,Residencial,Pinamar,P05,2025-02-21,2025-08-19,Disconformidad con el servicio,Referido,cliente4481@gmail.com,2254474446
C5483,Residencial,Pinamar,P02,2025-02-25,,,Sucursal,cliente4482@telpin.com.ar,+54 2254 465914
C5484,Residencial,Pinamar,P01,2025-02-04,,,Sucursal,cliente4483@hotmail.com,02254-435496
C5485,Residencial,General Madariaga,P02,2025-02-16,,,Vendedor,cliente4484@yahoo.com.ar,+54 2254 490005
C5486,Residencial,Cariló,P02,2025-02-01,,,Telefónico,cliente4485@gmail.com,2254426505
C5487,Residencial,Cariló,P01,2025-02-17,,,Sucursal,cliente4486@hotmail.com,+54 2254 476807
C5488,Residencial,Cariló,P01,2025-02-10,,,Vendedor,cliente4487@telpin.com.ar,+54 2254 488103
C5489,Residencial,Pinamar,P04,2025-02-02,2025-09-09,Se muda,Telefónico,,02254-429133
C5490,Comercial,Ostende,P06,2025-02-12,,,Telefónico,cliente4489@hotmail.com,2254409723
C5491,RESIDENCIAL,Pinamar,P05,2025-02-13,,,Sucursal,cliente4490@gmail.com,02254-496660
C5492,residencial,Mar de Ostende,P03,2025-02-22,,,Web,cliente4491@hotmail.com,2254495706
C5493,Residencial,Cariló,P02,2025-02-15,2025-11-12,Se muda,Web,cliente4492@gmail.com,2254488740
C5494,Residencial,Valeria del Mar,P03,2025-02-22,2026-03-06,Sin motivo declarado,Web,cliente4493@yahoo.com.ar,2254480726
C5495,Residencial,Valeria del Mar,P01,2025-02-15,2025-03-08,Fin de temporada,Web,cliente4494@telpin.com.ar,+54 2254 433093
C5496,Residencial,Ostende,P03,2025-02-07,2025-07-05,Disconformidad con el servicio,Web,cliente4495@hotmail.com,+54 2254 464294
C5497,Residencial,Pinamar,P05,2025-02-17,,,Web,,2254449276
C5498,Comercial,Pinamar,P06,2025-02-17,,,Sucursal,cliente4497@hotmail.com,2254492368
C5499,Residencial,Mar de Ostende,P05,2025-02-08,,,Telefónico,cliente4498@gmail.com,2254429268
C5500,Residencial,Valeria del Mar,P02,2025-02-12,,,Sucursal,cliente4499@hotmail.com,
C5501,Residencial,Pinamar,P03,2025-02-17,2025-05-05,Se muda,Vendedor,cliente4500@gmail.com,02254-446647
C5502,Residencial,Cariló,P02,2025-02-05,,,Sucursal,cliente4501@gmail.com,2254471155
C5503,Residencial,General Madariaga,P05,2025-02-25,,,Vendedor,cliente4502@hotmail.com,+54 2254 489289
C5504,Comercial,Pinamar,P06,2025-02-19,,,Sucursal,cliente4503@gmail.com,02254-441747
C5505,Residencial,Pinamar,P02,2025-02-04,,,Referido,cliente4504@hotmail.com,+54 2254 487133
C5506,Residencial,  Cariló ,P03,2025-02-09,,,Vendedor,cliente4505@gmail.com,02254-479430
C5507,Residencial,General Madariaga,P02,2025-02-05,,,Vendedor,cliente4506@hotmail.com,2254498459
C5508,Residencial,ostende,P02,2025-02-25,,,Telefónico,cliente4507@telpin.com.ar,+54 2254 474876
C5509,Residencial,Cariló,P03,2025-03-25,,,Vendedor,cliente4508@gmail.com,2254498175
C5510,Residencial,General Madariaga,P02,2025-03-23,,,Referido,cliente4509@telpin.com.ar,
C5511,Comercial,Pinamar,P06,2025-03-13,,,Web,cliente4510@gmail.com,2254487899
C5512,Residencial,Cariló,P02,2025-03-13,,,Sucursal,cliente4511@hotmail.com,+54 2254 466477
C5513,Residencial,Pinamar,P04,2025-03-22,,,Referido,cliente4512@hotmail.com,+54 2254 418957
C5514,Residencial,Valeria del Mar,P02,2025-03-23,,,Web,cliente4513@hotmail.com,02254-451307
C5515,Residencial,Valeria del Mar,P04,2025-03-25,,,Vendedor,cliente4514@hotmail.com,2254424286
C5516,RESIDENCIAL,Valeria del Mar,P01,2025-03-11,,,Telefónico,,02254-419005
C5517,RESIDENCIAL,Ostende,P02,2025-03-22,,,Sucursal,cliente4516@gmail.com,2254460232
C5518,Residencial,  Mar de Ostende ,P03,2025-03-26,,,Web,cliente4517@gmail.com,2254465714
C5519,Residencial,Pinamar,P02,2025-03-23,,,Sucursal,cliente4518@hotmail.com,2254426404
C5520,Residencial,Pinamar,P02,2025-03-08,,,Sucursal,cliente4519@gmail.com,
C5521,Residencial,pinamar,P04,2025-03-02,,,Sucursal,,+54 2254 491916
C5522,Comercial,Pinamar,P06,2025-03-26,2026-01-22,Competencia,Telefónico,cliente4521@gmail.com,2254416722
C5523,Residencial,Pinamar,P04,2025-03-15,,,Web,cliente4522@hotmail.com,+54 2254 441150
C5524,Residencial,Mar de Ostende,P03,2025-03-24,2026-03-12,Precio,Referido,cliente4523@gmail.com,2254461842
C5525,Residencial,General Madariaga,P03,2025-03-11,,,Sucursal,cliente4524@hotmail.com,+54 2254 426335
C5526,Residencial,Ostende,P03,2025-03-26,,,Referido,,02254-475031
C5527,Residencial,  Pinamar ,P02,2025-03-19,,,Vendedor,cliente4526@gmail.com,2254488232
C5528,Residencial,Pinamar,P04,2025-03-14,,,Web,cliente4527@telpin.com.ar,02254-428996
C5529,Residencial,Mar de Ostende,P01,2025-03-12,2025-04-12,Fin de temporada,Telefónico,cliente4528@gmail.com,02254-450124
C5530,Residencial,Cariló,P02,2025-03-06,,,Sucursal,cliente4529@gmail.com,02254-458884
C5531,RESIDENCIAL,CARILÓ,P03,2025-03-04,,,Sucursal,cliente4530@gmail.com,+54 2254 485204
C5532,Residencial,Pinamar,P01,2025-03-16,,,Sucursal,cliente4531@gmail.com,2254460721
C5533,Residencial,Cariló,P02,2025-03-26,2025-12-04,Competencia,Vendedor,cliente4532@hotmail.com,2254467094
C5534,Comercial,Pinamar,P06,2025-03-05,,,Web,cliente4533@telpin.com.ar,02254-410661
C5535,Residencial,Pinamar,P04,2025-03-05,2026-01-03,Precio,Referido,cliente4534@gmail.com,+54 2254 433227
C5536,Residencial,Pinamar,P01,2025-03-06,2026-04-26,Precio,Telefónico,cliente4535@gmail.com,02254-428369
C5537,RESIDENCIAL,Pinamar,P02,2025-03-02,,,Sucursal,cliente4536@gmail.com,02254-486485
C5538,Residencial,Pinamar,P01,2025-03-10,,,Vendedor,cliente4537@hotmail.com,02254-457172
C5539,Residencial,Pinamar,P04,2025-03-27,,,Sucursal,cliente4538@gmail.com,+54 2254 491775
C5540,Residencial,Pinamar,P02,2025-03-22,,,Web,cliente4539@hotmail.com,+54 2254 403293
C5541,Residencial,mar de ostende,P01,2025-03-17,,,Web,cliente4540@hotmail.com,2254459312
C5542,Residencial,Cariló,P03,2025-03-07,,,Referido,cliente4541@gmail.com,2254458854
C5543,Residencial,Cariló,P05,2025-03-15,,,Referido,cliente4542@gmail.com,2254485074
C5544,Residencial,Pinamar,P01,2025-03-03,,,Referido,cliente4543@gmail.com,2254414156
C5545,Residencial,Pinamar,P01,2025-04-27,,,Referido,,02254-458340
C5546,Residencial,Valeria del Mar,P01,2025-04-04,,,Sucursal,cliente4545@yahoo.com.ar,+54 2254 488380
C5547,Residencial,Pinamar,P03,2025-04-15,,,Sucursal,cliente4546@gmail.com,02254-424578
C5548,RESIDENCIAL,Cariló,P03,2025-04-22,2025-07-11,Fin de temporada,Web,cliente4547@gmail.com,
C5549,Residencial,Valeria del Mar,P04,2025-04-17,,,Referido,cliente4548@gmail.com,+54 2254 435560
C5550,Residencial,VALERIA DEL MAR,P04,2025-04-25,2025-10-13,Precio,Sucursal,cliente4549@telpin.com.ar,+54 2254 426569
C5551,Comercial,Pinamar,P06,2025-04-12,,,Sucursal,cliente4550@hotmail.com,02254-467815
C5552,Residencial,Valeria del Mar,P03,2025-04-22,,,Web,cliente4551@hotmail.com,
C5553,Comercial,Pinamar,P06,2025-04-24,2025-10-08,Precio,Referido,cliente4552@gmail.com,02254-465344
C5554,Comercial,Pinamar,P06,2025-04-08,,,Sucursal,,02254-480585
C5555,Residencial,Valeria del Mar,P02,2025-04-02,2025-08-03,Disconformidad con el servicio,Telefónico,cliente4554@gmail.com,2254423710
C5556,Residencial,Ostende,P02,2025-04-08,,,Referido,cliente4555@yahoo.com.ar,
C5557,Residencial,Pinamar,P01,2025-04-13,2025-12-17,Competencia,Vendedor,cliente4556@gmail.com,02254-456105
C5558,Residencial,Pinamar,P02,2025-04-25,,,Telefónico,cliente4557@telpin.com.ar,2254432294
C5559,COMERCIAL,Ostende,P06,2025-04-05,,,Sucursal,cliente4558@hotmail.com,+54 2254 408786
C5560,Residencial,Cariló,P03,2025-04-09,,,Web,,+54 2254 411778
C5561,Residencial,Pinamar,P05,2025-04-07,,,Telefónico,cliente4560@gmail.com,02254-490162
C5562,Residencial,Cariló,P01,2025-04-01,2025-10-17,Se muda,Sucursal,cliente4561@telpin.com.ar,
C5563,Residencial,Pinamar,P04,2025-04-14,,,Web,,2254464093
C5564,Residencial,Mar de Ostende,P02,2025-04-24,,,Web,cliente4563@gmail.com,02254-456601
C5565,Residencial,Pinamar,P04,2025-04-06,,,Sucursal,cliente4564@hotmail.com,02254-445291
C5566,Residencial,Ostende,P01,2025-04-23,,,Sucursal,cliente4565@telpin.com.ar,2254449891
C5567,Residencial,Valeria del Mar,P03,2025-04-16,,,Sucursal,cliente4566@gmail.com,+54 2254 488491
C5568,Comercial,Pinamar,P06,2025-04-09,,,Web,cliente4567@hotmail.com,+54 2254 498731
C5569,Residencial,Valeria del Mar,P01,2025-04-01,,,Web,cliente4568@hotmail.com,2254452712
C5570,Comercial,Pinamar,P06,2025-04-17,,,Vendedor,cliente4569@gmail.com,2254471375
